method,xi,T_MeV,rho,muq_MeV,rho_level,sampling_role
memoized_dense,-0.5,130.0,1.56875,248.993213,1,fine_grid
memoized_dense,-0.5,130.0,1.575,248.953246,0,coarse_grid
memoized_dense,-0.5,130.0,1.58125,248.912508,1,fine_grid
memoized_dense,-0.5,130.0,1.5875,248.871004,0,coarse_grid
memoized_dense,-0.5,130.0,1.59375,248.82874,1,fine_grid
memoized_dense,-0.5,130.0,1.6,248.785722,0,coarse_grid
memoized_dense,-0.5,130.0,1.60625,248.741957,1,fine_grid
memoized_dense,-0.5,130.0,1.6125,248.697449,0,coarse_grid
memoized_dense,-0.5,130.0,1.61875,248.652205,1,fine_grid
memoized_dense,-0.5,130.0,1.625,248.606231,0,coarse_grid
memoized_dense,-0.5,130.0,1.63125,248.559533,1,fine_grid
memoized_dense,-0.5,130.0,1.6375,248.512116,0,coarse_grid
memoized_dense,-0.5,130.0,1.64375,248.463987,1,fine_grid
memoized_dense,-0.5,130.0,1.65,248.415151,0,coarse_grid
memoized_dense,-0.5,130.0,1.65625,248.365615,1,fine_grid
memoized_dense,-0.5,130.0,1.6625,248.315384,0,coarse_grid
memoized_dense,-0.5,130.0,1.66875,248.264465,1,fine_grid
memoized_dense,-0.5,130.0,1.675,248.212863,0,coarse_grid
memoized_dense,-0.5,130.0,1.68125,248.160584,1,fine_grid
memoized_dense,-0.5,130.0,1.6875,248.107636,0,coarse_grid
memoized_dense,-0.5,130.0,1.69375,248.054023,1,fine_grid
memoized_dense,-0.5,130.0,1.7,247.999751,0,coarse_grid
memoized_dense,-0.5,130.0,1.70625,247.944828,1,fine_grid
memoized_dense,-0.5,130.0,1.7125,247.889259,0,coarse_grid
memoized_dense,-0.5,130.0,1.71875,247.833051,1,fine_grid
memoized_dense,-0.5,130.0,1.725,247.776209,0,coarse_grid
memoized_dense,-0.5,130.0,1.73125,247.718741,1,fine_grid
memoized_dense,-0.5,130.0,1.7375,247.660653,0,coarse_grid
memoized_dense,-0.5,130.0,1.74375,247.60195,1,fine_grid
memoized_dense,-0.5,130.0,1.75,247.542641,0,coarse_grid
memoized_dense,-0.5,130.0,1.75625,247.482731,1,fine_grid
memoized_dense,-0.5,130.0,1.7625,247.422226,0,coarse_grid
memoized_dense,-0.5,130.0,1.76875,247.361135,1,fine_grid
memoized_dense,-0.5,130.0,1.775,247.299464,0,coarse_grid
memoized_dense,-0.5,130.0,1.78125,247.237219,1,fine_grid
memoized_dense,-0.5,130.0,1.7875,247.174408,0,coarse_grid
memoized_dense,-0.5,130.0,1.79375,247.111038,1,fine_grid
memoized_dense,-0.5,130.0,1.8,247.047116,0,coarse_grid
memoized_dense,-0.5,130.0,1.80625,246.98265,1,fine_grid
memoized_dense,-0.5,130.0,1.8125,246.917647,0,coarse_grid
memoized_dense,-0.5,130.0,1.81875,246.852114,1,fine_grid
memoized_dense,-0.5,130.0,1.825,246.786059,0,coarse_grid
memoized_dense,-0.5,130.0,1.83125,246.719491,1,fine_grid
memoized_dense,-0.5,130.0,1.8375,246.652417,0,coarse_grid
memoized_dense,-0.5,130.0,1.84375,246.584844,1,fine_grid
memoized_dense,-0.5,130.0,1.85,246.516782,0,coarse_grid
memoized_dense,-0.5,130.0,1.85625,246.448239,1,fine_grid
memoized_dense,-0.5,130.0,1.8625,246.379223,0,coarse_grid
memoized_dense,-0.5,130.0,1.86875,246.309744,1,fine_grid
memoized_dense,-0.5,130.0,1.875,246.239809,0,coarse_grid
memoized_dense,-0.5,130.0,1.88125,246.169428,1,fine_grid
memoized_dense,-0.5,130.0,1.8875,246.098611,0,coarse_grid
memoized_dense,-0.5,130.0,1.89375,246.027366,1,fine_grid
memoized_dense,-0.5,130.0,1.9,245.955704,0,coarse_grid
memoized_dense,-0.5,130.0,1.90625,245.883634,1,fine_grid
memoized_dense,-0.5,130.0,1.9125,245.811167,0,coarse_grid
memoized_dense,-0.5,130.0,1.91875,245.738312,1,fine_grid
memoized_dense,-0.5,130.0,1.925,245.66508,0,coarse_grid
memoized_dense,-0.5,130.0,1.93125,245.591482,1,fine_grid
memoized_dense,-0.5,130.0,1.9375,245.517529,0,coarse_grid
memoized_dense,-0.5,130.0,1.94375,245.443233,1,fine_grid
memoized_dense,-0.5,130.0,1.95,245.368604,0,coarse_grid
memoized_dense,-0.5,130.0,1.95625,245.293656,1,fine_grid
memoized_dense,-0.5,130.0,1.9625,245.218399,0,coarse_grid
memoized_dense,-0.5,130.0,1.96875,245.142846,1,fine_grid
memoized_dense,-0.5,130.0,1.975,245.067011,0,coarse_grid
memoized_dense,-0.5,130.0,1.98125,244.990906,1,fine_grid
memoized_dense,-0.5,130.0,1.9875,244.914544,0,coarse_grid
memoized_dense,-0.5,130.0,1.99375,244.83794,1,fine_grid
memoized_dense,-0.5,130.0,2.0,244.761108,0,coarse_grid
memoized_dense,-0.5,130.0,2.00625,244.684061,1,fine_grid
memoized_dense,-0.5,130.0,2.0125,244.606815,0,coarse_grid
memoized_dense,-0.5,130.0,2.01875,244.529386,1,fine_grid
memoized_dense,-0.5,130.0,2.025,244.451788,0,coarse_grid
memoized_dense,-0.5,130.0,2.03125,244.374039,1,fine_grid
memoized_dense,-0.5,130.0,2.0375,244.296154,0,coarse_grid
memoized_dense,-0.5,130.0,2.04375,244.218151,1,fine_grid
memoized_dense,-0.5,130.0,2.05,244.140047,0,coarse_grid
memoized_dense,-0.5,130.0,2.05625,244.06186,1,fine_grid
memoized_dense,-0.5,130.0,2.0625,243.983608,0,coarse_grid
memoized_dense,-0.5,130.0,2.06875,243.905311,1,fine_grid
memoized_dense,-0.5,130.0,2.075,243.826988,0,coarse_grid
memoized_dense,-0.5,130.0,2.08125,243.748658,1,fine_grid
memoized_dense,-0.5,130.0,2.0875,243.670344,0,coarse_grid
memoized_dense,-0.5,130.0,2.09375,243.592065,1,fine_grid
memoized_dense,-0.5,130.0,2.1,243.513844,0,coarse_grid
memoized_dense,-0.5,130.0,2.10625,243.435702,1,fine_grid
memoized_dense,-0.5,130.0,2.1125,243.357664,0,coarse_grid
memoized_dense,-0.5,130.0,2.11875,243.279752,1,fine_grid
memoized_dense,-0.5,130.0,2.125,243.20199,0,coarse_grid
memoized_dense,-0.5,130.0,2.13125,243.124405,1,fine_grid
memoized_dense,-0.5,130.0,2.1375,243.047021,0,coarse_grid
memoized_dense,-0.5,130.0,2.14375,242.969864,1,fine_grid
memoized_dense,-0.5,130.0,2.15,242.892962,0,coarse_grid
memoized_dense,-0.5,130.0,2.15625,242.816343,1,fine_grid
memoized_dense,-0.5,130.0,2.1625,242.740035,0,coarse_grid
memoized_dense,-0.5,130.0,2.16875,242.664068,1,fine_grid
memoized_dense,-0.5,130.0,2.175,242.588471,0,coarse_grid
memoized_dense,-0.5,130.0,2.18125,242.513276,1,fine_grid
memoized_dense,-0.5,130.0,2.1875,242.438513,0,coarse_grid
memoized_dense,-0.5,130.0,2.19375,242.364217,1,fine_grid
memoized_dense,-0.5,130.0,2.2,242.290419,0,coarse_grid
memoized_dense,-0.5,130.0,2.20625,242.217155,1,fine_grid
memoized_dense,-0.5,130.0,2.2125,242.144459,0,coarse_grid
memoized_dense,-0.5,130.0,2.21875,242.072368,1,fine_grid
memoized_dense,-0.5,130.0,2.225,242.000918,0,coarse_grid
memoized_dense,-0.5,130.0,2.23125,241.930146,1,fine_grid
memoized_dense,-0.5,130.0,2.2375,241.860092,0,coarse_grid
memoized_dense,-0.5,130.0,2.24375,241.790794,1,fine_grid
memoized_dense,-0.5,130.0,2.25,241.722294,0,coarse_grid
memoized_dense,-0.5,130.0,2.25625,241.654632,1,fine_grid
memoized_dense,-0.5,130.0,2.2625,241.58785,0,coarse_grid
memoized_dense,-0.5,130.0,2.26875,241.521992,1,fine_grid
memoized_dense,-0.5,130.0,2.275,241.4571,0,coarse_grid
memoized_dense,-0.5,130.0,2.28125,241.39322,1,fine_grid
memoized_dense,-0.5,130.0,2.2875,241.330398,0,coarse_grid
memoized_dense,-0.5,130.0,2.29375,241.268679,1,fine_grid
memoized_dense,-0.5,130.0,2.3,241.20811,0,coarse_grid
memoized_dense,-0.5,130.0,2.30625,241.14874,1,fine_grid
memoized_dense,-0.5,130.0,2.3125,241.090617,0,coarse_grid
memoized_dense,-0.5,130.0,2.31875,241.03379,1,fine_grid
memoized_dense,-0.5,130.0,2.325,240.978309,0,coarse_grid
memoized_dense,-0.5,130.0,2.33125,240.924225,1,fine_grid
memoized_dense,-0.5,130.0,2.3375,240.871588,0,coarse_grid
memoized_dense,-0.5,130.0,2.34375,240.82045,1,fine_grid
memoized_dense,-0.5,130.0,2.35,240.770864,0,coarse_grid
memoized_dense,-0.5,130.0,2.35625,240.722882,1,fine_grid
memoized_dense,-0.5,130.0,2.3625,240.676556,0,coarse_grid
memoized_dense,-0.5,130.0,2.36875,240.63194,1,fine_grid
memoized_dense,-0.5,130.0,2.375,240.589087,0,coarse_grid
memoized_dense,-0.5,130.0,2.38125,240.548049,1,fine_grid
memoized_dense,-0.5,130.0,2.3875,240.508881,0,coarse_grid
memoized_dense,-0.5,130.0,2.39375,240.471636,1,fine_grid
memoized_dense,-0.5,130.0,2.4,240.436366,0,coarse_grid
memoized_dense,-0.5,130.0,2.40625,240.403124,1,fine_grid
memoized_dense,-0.5,130.0,2.4125,240.371963,0,coarse_grid
memoized_dense,-0.5,130.0,2.41875,240.342935,1,fine_grid
memoized_dense,-0.5,130.0,2.425,240.31609,0,coarse_grid
memoized_dense,-0.5,130.0,2.43125,240.291479,1,fine_grid
memoized_dense,-0.5,130.0,2.4375,240.269153,0,coarse_grid
memoized_dense,-0.5,130.0,2.44375,240.249159,1,fine_grid
memoized_dense,-0.5,130.0,2.45,240.231545,0,coarse_grid
memoized_dense,-0.5,130.0,2.45625,240.216358,1,fine_grid
memoized_dense,-0.5,130.0,2.4625,240.203643,0,coarse_grid
memoized_dense,-0.5,130.0,2.46875,240.193443,1,fine_grid
memoized_dense,-0.5,130.0,2.475,240.185802,0,coarse_grid
memoized_dense,-0.5,130.0,2.48125,240.180757,1,fine_grid
memoized_dense,-0.5,130.0,2.4875,240.17835,0,coarse_grid
memoized_dense,-0.5,130.0,2.49375,240.178616,1,fine_grid
memoized_dense,-0.5,130.0,2.5,240.18159,0,coarse_grid
memoized_dense,-0.5,130.0,2.50625,240.187304,1,fine_grid
memoized_dense,-0.5,130.0,2.5125,240.195789,0,coarse_grid
memoized_dense,-0.5,130.0,2.51875,240.207074,1,fine_grid
memoized_dense,-0.5,130.0,2.525,240.221183,0,coarse_grid
memoized_dense,-0.5,130.0,2.53125,240.238139,1,fine_grid
memoized_dense,-0.5,130.0,2.5375,240.257965,0,coarse_grid
memoized_dense,-0.5,130.0,2.54375,240.280677,1,fine_grid
memoized_dense,-0.5,130.0,2.55,240.306292,0,coarse_grid
memoized_dense,-0.5,130.0,2.55625,240.334821,1,fine_grid
memoized_dense,-0.5,130.0,2.5625,240.366276,0,coarse_grid
memoized_dense,-0.5,130.0,2.56875,240.400663,1,fine_grid
memoized_dense,-0.5,130.0,2.575,240.437988,0,coarse_grid
memoized_dense,-0.5,130.0,2.58125,240.478253,1,fine_grid
memoized_dense,-0.5,130.0,2.5875,240.521456,0,coarse_grid
memoized_dense,-0.5,130.0,2.59375,240.567594,1,fine_grid
memoized_dense,-0.5,130.0,2.6,240.616662,0,coarse_grid
memoized_dense,-0.5,130.0,2.60625,240.668651,1,fine_grid
memoized_dense,-0.5,130.0,2.6125,240.72355,0,coarse_grid
memoized_dense,-0.5,130.0,2.61875,240.781344,1,fine_grid
memoized_dense,-0.5,130.0,2.625,240.842019,0,coarse_grid
memoized_dense,-0.5,130.0,2.63125,240.905556,1,fine_grid
memoized_dense,-0.5,130.0,2.6375,240.971934,0,coarse_grid
memoized_dense,-0.5,130.0,2.64375,241.04113,1,fine_grid
memoized_dense,-0.5,130.0,2.65,241.11312,0,coarse_grid
memoized_dense,-0.5,130.0,2.65625,241.187877,1,fine_grid
memoized_dense,-0.5,130.0,2.6625,241.265371,0,coarse_grid
memoized_dense,-0.5,130.0,2.66875,241.345574,1,fine_grid
memoized_dense,-0.5,130.0,2.675,241.428451,0,coarse_grid
memoized_dense,-0.5,130.0,2.68125,241.513971,1,fine_grid
memoized_dense,-0.5,130.0,2.6875,241.602097,0,coarse_grid
memoized_dense,-0.5,130.0,2.69375,241.692793,1,fine_grid
memoized_dense,-0.5,130.0,2.7,241.786022,0,coarse_grid
memoized_dense,-0.5,130.0,2.70625,241.881745,1,fine_grid
memoized_dense,-0.5,130.0,2.7125,241.979922,0,coarse_grid
memoized_dense,-0.5,130.0,2.71875,242.080513,1,fine_grid
memoized_dense,-0.5,130.0,2.725,242.183475,0,coarse_grid
memoized_dense,-0.5,130.0,2.73125,242.288768,1,fine_grid
memoized_dense,-0.5,130.0,2.7375,242.396348,0,coarse_grid
memoized_dense,-0.5,130.0,2.74375,242.506172,1,fine_grid
memoized_dense,-0.5,130.0,2.75,242.618197,0,coarse_grid
memoized_dense,-0.5,130.0,2.75625,242.732378,1,fine_grid
memoized_dense,-0.5,130.0,2.7625,242.848673,0,coarse_grid
memoized_dense,-0.5,130.0,2.76875,242.967036,1,fine_grid
memoized_dense,-0.5,130.0,2.775,243.087424,0,coarse_grid
memoized_dense,-0.5,130.0,2.78125,243.209792,1,fine_grid
memoized_dense,-0.5,130.0,2.7875,243.334096,0,coarse_grid
memoized_dense,-0.5,130.0,2.79375,243.460292,1,fine_grid
memoized_dense,-0.5,130.0,2.8,243.588337,0,coarse_grid
memoized_dense,-0.5,130.0,2.80625,243.718186,1,fine_grid
memoized_dense,-0.5,130.0,2.8125,243.849797,0,coarse_grid
memoized_dense,-0.5,130.0,2.81875,243.983128,1,fine_grid
memoized_dense,-0.5,130.0,2.825,244.118135,0,coarse_grid
memoized_dense,-0.5,130.0,2.83125,244.254777,1,fine_grid
memoized_dense,-0.5,130.0,2.8375,244.393012,0,coarse_grid
memoized_dense,-0.5,130.0,2.84375,244.532799,1,fine_grid
memoized_dense,-0.5,130.0,2.85,244.674099,0,coarse_grid
memoized_dense,-0.5,130.0,2.85625,244.81687,1,fine_grid
memoized_dense,-0.5,130.0,2.8625,244.961075,0,coarse_grid
memoized_dense,-0.5,130.0,2.86875,245.106674,1,fine_grid
memoized_dense,-0.5,130.0,2.875,245.25363,0,coarse_grid
memoized_dense,-0.5,130.0,2.88125,245.401905,1,fine_grid
memoized_dense,-0.5,130.0,2.8875,245.551463,0,coarse_grid
memoized_dense,-0.5,130.0,2.89375,245.702267,1,fine_grid
memoized_dense,-0.5,130.0,2.9,245.854282,0,coarse_grid
memoized_dense,-0.5,130.0,2.90625,246.007475,1,fine_grid
memoized_dense,-0.5,130.0,2.9125,246.16181,0,coarse_grid
memoized_dense,-0.5,130.0,2.91875,246.317256,1,fine_grid
memoized_dense,-0.5,130.0,2.925,246.473778,0,coarse_grid
memoized_dense,-0.5,130.0,2.93125,246.631346,1,fine_grid
memoized_dense,-0.5,130.0,2.9375,246.789929,0,coarse_grid
memoized_dense,-0.5,130.0,2.94375,246.949495,1,fine_grid
memoized_dense,-0.5,130.0,2.95,247.110015,0,coarse_grid
memoized_dense,-0.5,130.0,2.95625,247.271461,1,fine_grid
memoized_dense,-0.5,130.0,2.9625,247.433803,0,coarse_grid
memoized_dense,-0.5,130.0,2.96875,247.597014,1,fine_grid
memoized_dense,-0.5,130.0,2.975,247.761067,0,coarse_grid
memoized_dense,-0.5,130.0,2.98125,247.925936,1,fine_grid
memoized_dense,-0.5,130.0,2.9875,248.091594,0,coarse_grid
memoized_dense,-0.5,130.0,2.99375,248.258017,1,fine_grid
memoized_dense,-0.5,130.0,3.0,248.42518,0,coarse_grid
memoized_dense,-0.5,130.0,3.00625,248.593059,1,fine_grid
memoized_dense,-0.5,130.0,3.0125,248.76163,0,coarse_grid
memoized_dense,-0.5,130.0,3.01875,248.930872,1,fine_grid
memoized_dense,-0.5,130.0,3.025,249.100761,0,coarse_grid
memoized_dense,-0.5,130.0,3.03125,249.271277,1,fine_grid
memoized_dense,-0.5,130.0,3.0375,249.442398,0,coarse_grid
memoized_dense,-0.5,130.0,3.04375,249.614103,1,fine_grid
memoized_dense,-0.5,130.0,3.05,249.786374,0,coarse_grid
memoized_dense,-0.5,130.0,3.05625,249.959189,1,fine_grid
memoized_dense,-0.5,130.0,3.0625,250.132531,0,coarse_grid
memoized_dense,-0.5,130.0,3.06875,250.306381,1,fine_grid
memoized_dense,-0.5,130.0,3.075,250.48072,0,coarse_grid
memoized_dense,-0.5,130.0,3.08125,250.655532,1,fine_grid
memoized_dense,-0.5,130.0,3.0875,250.830799,0,coarse_grid
memoized_dense,-0.5,130.0,3.09375,251.006505,1,fine_grid
memoized_dense,-0.5,130.0,3.1,251.182634,0,coarse_grid
memoized_dense,-0.5,130.0,3.10625,251.35917,1,fine_grid
memoized_dense,-0.5,130.0,3.1125,251.536097,0,coarse_grid
memoized_dense,-0.5,130.0,3.11875,251.713402,1,fine_grid
memoized_dense,-0.5,130.0,3.125,251.891068,0,coarse_grid
memoized_dense,-0.5,130.0,3.13125,252.069083,1,fine_grid
memoized_dense,-0.5,130.0,3.1375,252.247433,0,coarse_grid
memoized_dense,-0.5,130.0,3.14375,252.426103,1,fine_grid
memoized_dense,-0.5,130.0,3.15,252.605082,0,coarse_grid
memoized_dense,-0.5,130.0,3.15625,252.784356,1,fine_grid
memoized_dense,-0.5,130.0,3.1625,252.963914,0,coarse_grid
memoized_dense,-0.5,130.0,3.16875,253.143743,1,fine_grid
memoized_dense,-0.5,130.0,3.175,253.323831,0,coarse_grid
memoized_dense,-0.5,130.0,3.18125,253.504168,1,fine_grid
memoized_dense,-0.5,130.0,3.1875,253.684742,0,coarse_grid
memoized_dense,-0.5,130.0,3.19375,253.865543,1,fine_grid
memoized_dense,-0.5,130.0,3.2,254.04656,0,coarse_grid
memoized_dense,-0.5,130.0,3.20625,254.227783,1,fine_grid
memoized_dense,-0.5,130.0,3.2125,254.409202,0,coarse_grid
memoized_dense,-0.5,130.0,3.21875,254.590808,1,fine_grid
memoized_dense,-0.5,130.0,3.225,254.772591,0,coarse_grid
memoized_dense,-0.5,130.0,3.23125,254.954542,1,fine_grid
memoized_dense,-0.5,130.0,3.2375,255.136652,0,coarse_grid
memoized_dense,-0.5,130.0,3.24375,255.318912,1,fine_grid
memoized_dense,-0.5,130.0,3.25,255.501315,0,coarse_grid
memoized_dense,-0.5,130.0,3.25625,255.683851,1,fine_grid
memoized_dense,-0.5,130.0,3.2625,255.866514,0,coarse_grid
memoized_dense,-0.5,130.0,3.26875,256.049295,1,fine_grid
memoized_dense,-0.5,130.0,3.275,256.232187,0,coarse_grid
memoized_dense,-0.5,130.0,3.28125,256.415182,1,fine_grid
memoized_dense,-0.5,130.0,3.2875,256.598273,0,coarse_grid
memoized_dense,-0.5,130.0,3.29375,256.781454,1,fine_grid
memoized_dense,-0.5,130.0,3.3,256.964718,0,coarse_grid
memoized_dense,-0.5,130.0,3.30625,257.148057,1,fine_grid
memoized_dense,-0.5,130.0,3.3125,257.331466,0,coarse_grid
memoized_dense,-0.5,130.0,3.31875,257.514938,1,fine_grid
memoized_dense,-0.5,130.0,3.325,257.698468,0,coarse_grid
memoized_dense,-0.5,130.0,3.33125,257.882049,1,fine_grid
memoized_dense,-0.5,130.0,3.3375,258.065676,0,coarse_grid
memoized_dense,-0.5,130.0,3.34375,258.249343,1,fine_grid
memoized_dense,-0.5,130.0,3.35,258.433044,0,coarse_grid
memoized_dense,-0.5,130.0,3.35625,258.616775,1,fine_grid
memoized_dense,-0.5,130.0,3.3625,258.800529,0,coarse_grid
memoized_dense,-0.5,130.0,3.36875,258.984303,1,fine_grid
memoized_dense,-0.5,130.0,3.375,259.168091,0,coarse_grid
memoized_dense,-0.5,130.0,3.38125,259.351888,1,fine_grid
memoized_dense,-0.5,130.0,3.3875,259.53569,0,coarse_grid
memoized_dense,-0.5,130.0,3.39375,259.719493,1,fine_grid
memoized_dense,-0.5,130.0,3.4,259.903291,0,coarse_grid
memoized_dense,-0.5,130.0,3.40625,260.08708,1,fine_grid
memoized_dense,-0.5,130.0,3.4125,260.270857,0,coarse_grid
memoized_dense,-0.5,130.0,3.41875,260.454618,1,fine_grid
memoized_dense,-0.5,130.0,3.425,260.638357,0,coarse_grid
memoized_dense,-0.5,130.0,3.43125,260.822072,1,fine_grid
memoized_dense,-0.5,130.0,3.4375,261.005758,0,coarse_grid
memoized_dense,-0.5,130.0,3.44375,261.189413,1,fine_grid
memoized_dense,-0.5,130.0,3.45,261.373032,0,coarse_grid
memoized_dense,-0.5,130.0,3.45625,261.556612,1,fine_grid
memoized_dense,-0.5,130.0,3.4625,261.740149,0,coarse_grid
memoized_dense,-0.5,130.0,3.46875,261.923641,1,fine_grid
memoized_dense,-0.5,130.0,3.475,262.107084,0,coarse_grid
memoized_dense,-0.5,130.0,3.48125,262.290474,1,fine_grid
memoized_dense,-0.5,130.0,3.4875,262.47381,0,coarse_grid
memoized_dense,-0.5,130.0,3.49375,262.657087,1,fine_grid
memoized_dense,-0.5,130.0,3.5,262.840304,0,coarse_grid
memoized_dense,-0.5,130.0,3.50625,263.023456,1,fine_grid
memoized_dense,-0.5,130.0,3.5125,263.206542,0,coarse_grid
memoized_dense,-0.5,130.0,3.51875,263.389559,1,fine_grid
memoized_dense,-0.5,130.0,3.525,263.572504,0,coarse_grid
memoized_dense,-0.5,130.0,3.53125,263.755374,1,fine_grid
memoized_dense,-0.5,130.0,3.5375,263.938168,0,coarse_grid
memoized_dense,-0.5,130.0,3.54375,264.120882,1,fine_grid
memoized_dense,-0.5,130.0,3.55,264.303514,0,coarse_grid
memoized_dense,-0.5,130.0,3.55625,264.486063,1,fine_grid
memoized_dense,-0.5,130.0,3.5625,264.668525,0,coarse_grid
memoized_dense,-0.5,130.0,3.56875,264.850899,1,fine_grid
memoized_dense,-0.5,130.0,3.575,265.033183,0,coarse_grid
memoized_dense,-0.5,130.0,3.58125,265.215374,1,fine_grid
memoized_dense,-0.5,130.0,3.5875,265.39747,0,coarse_grid
memoized_dense,-0.5,130.0,3.59375,265.57947,1,fine_grid
memoized_dense,-0.5,130.0,3.6,265.761372,0,coarse_grid
memoized_dense,-0.5,130.0,3.60625,265.943173,1,fine_grid
memoized_dense,-0.5,130.0,3.6125,266.124872,0,coarse_grid
memoized_dense,-0.5,130.0,3.61875,266.306467,1,fine_grid
memoized_dense,-0.5,130.0,3.625,266.487957,0,coarse_grid
memoized_dense,-0.5,130.0,3.63125,266.669339,1,fine_grid
memoized_dense,-0.5,130.0,3.6375,266.850612,0,coarse_grid
memoized_dense,-0.5,130.0,3.64375,267.031775,1,fine_grid
memoized_dense,-0.5,130.0,3.65,267.212826,0,coarse_grid
memoized_dense,-0.5,130.0,3.65625,267.393763,1,fine_grid
memoized_dense,-0.5,130.0,3.6625,267.574586,0,coarse_grid
memoized_dense,-0.5,130.0,3.66875,267.755292,1,fine_grid
memoized_dense,-0.5,130.0,3.675,267.935879,0,coarse_grid
memoized_dense,-0.5,130.0,3.68125,268.116348,1,fine_grid
memoized_dense,-0.5,130.0,3.6875,268.296696,0,coarse_grid
memoized_dense,-0.5,130.0,3.69375,268.476923,1,fine_grid
memoized_dense,-0.5,130.0,3.7,268.657026,0,coarse_grid
memoized_dense,-0.5,130.0,3.70625,268.837005,1,fine_grid
memoized_dense,-0.5,130.0,3.7125,269.016858,0,coarse_grid
memoized_dense,-0.5,130.0,3.71875,269.196585,1,fine_grid
memoized_dense,-0.5,130.0,3.725,269.376184,0,coarse_grid
memoized_dense,-0.5,130.0,3.73125,269.555654,1,fine_grid
memoized_dense,-0.5,130.0,3.7375,269.734993,0,coarse_grid
memoized_dense,-0.5,130.0,3.74375,269.914202,1,fine_grid
memoized_dense,-0.5,130.0,3.75,270.093279,0,coarse_grid
memoized_dense,-0.5,130.0,3.75625,270.272223,1,fine_grid
memoized_dense,-0.5,130.0,3.7625,270.451033,0,coarse_grid
memoized_dense,-0.5,130.0,3.76875,270.629708,1,fine_grid
memoized_dense,-0.5,130.0,3.775,270.808247,0,coarse_grid
memoized_dense,-0.5,130.0,3.78125,270.986649,1,fine_grid
memoized_dense,-0.5,130.0,3.7875,271.164914,0,coarse_grid
memoized_dense,-0.5,130.0,3.79375,271.34304,1,fine_grid
memoized_dense,-0.5,130.0,3.8,271.521027,0,coarse_grid
memoized_dense,-0.5,130.0,3.80625,271.698873,1,fine_grid
memoized_dense,-0.5,130.0,3.8125,271.876579,0,coarse_grid
memoized_dense,-0.5,130.0,3.81875,272.054144,1,fine_grid
memoized_dense,-0.5,130.0,3.825,272.231566,0,coarse_grid
memoized_dense,-0.5,130.0,3.83125,272.408845,1,fine_grid
memoized_dense,-0.5,130.0,3.8375,272.58598,0,coarse_grid
memoized_dense,-0.5,130.0,3.84375,272.762971,1,fine_grid
memoized_dense,-0.5,130.0,3.85,272.939817,0,coarse_grid
memoized_dense,-0.5,130.0,3.85625,273.116517,1,fine_grid
memoized_dense,-0.5,130.0,3.8625,273.29307,0,coarse_grid
memoized_dense,-0.5,130.0,3.86875,273.469477,1,fine_grid
memoized_dense,-0.5,130.0,3.875,273.645736,0,coarse_grid
memoized_dense,-0.5,130.0,3.88125,273.821847,1,fine_grid
memoized_dense,-0.5,130.0,3.8875,273.99781,0,coarse_grid
memoized_dense,-0.5,130.0,3.89375,274.173623,1,fine_grid
memoized_dense,-0.5,130.0,3.9,274.349287,0,coarse_grid
memoized_dense,-0.5,130.0,3.90625,274.5248,1,fine_grid
memoized_dense,-0.5,130.0,3.9125,274.700163,0,coarse_grid
memoized_dense,-0.5,130.0,3.91875,274.875374,1,fine_grid
memoized_dense,-0.5,130.0,3.925,275.050434,0,coarse_grid
memoized_dense,-0.5,130.0,3.93125,275.225342,1,fine_grid
memoized_dense,-0.5,130.0,3.9375,275.400097,0,coarse_grid
memoized_dense,-0.5,130.0,3.94375,275.574699,1,fine_grid
memoized_dense,-0.5,130.0,3.95,275.749148,0,coarse_grid
memoized_dense,-0.5,130.0,3.95625,275.923444,1,fine_grid
memoized_dense,-0.5,130.0,3.9625,276.097585,0,coarse_grid
memoized_dense,-0.5,130.0,3.96875,276.271571,1,fine_grid
memoized_dense,-0.5,130.0,3.975,276.445403,0,coarse_grid
memoized_dense,-0.5,130.0,3.98125,276.61908,1,fine_grid
