window_id,channel,exchange_channel,sigma_scope,xi,band,ds_left,ds_right,area_invabs_den_simple,area_invabs_detM,area_abs_D_total_sq,area_sigma,prefactor,omega_bin,omega_sigma_bin,sigma_eff_bin,rate_bin,rate_func
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.19,1,0.0,0.02,4.310923310382399,1292.1294510726234,1.2358566910204634,0.8318639761321432,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.19,2,0.02,0.05,3.249636709352524,992.4107058254068,0.9338392179070867,1.4646965154444191,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.19,3,0.05,0.1,9.866246912868409,3071.1076179698875,2.8422706920370677,2.7895618432748144,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.19,4,0.1,0.2,18.546270708515074,6019.022399165101,5.372553013505031,0.9969411131995208,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.19,5,0.2,0.5,48.13438597926233,17291.010518531108,14.14452303795705,0.4812359825022016,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.19,6,0.5,1.0,54.59538860044432,23591.8687497114,16.520654628073093,0.8345776298179647,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.19,7,1.0,2.0,77.84665573480375,42833.64044922491,24.68006049248236,0.6478404243894238,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.2,1,0.0,0.02,1338.5253979979796,1870.6931720971554,308.6772487006516,0.645340157303682,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.2,2,0.02,0.05,382.1552881492089,1467.7137866213175,87.40153809027849,0.19032057122986493,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.2,3,0.05,0.1,636.9318923485465,4644.29552188932,144.50570535547496,0.3272468266463854,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.2,4,0.1,0.2,491.7143518848102,9573.428150528114,109.46305936618595,0.2718102821220917,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.2,5,0.2,0.5,396.15534489189207,31503.259641198612,84.0101238311945,0.27390554835676145,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.2,6,0.5,1.0,130.65993108436342,57507.42417424426,24.24560910420721,0.861283865198704,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.2,7,1.0,2.0,77.78237846088636,178238.9085428401,11.042732118196675,0.5578374506513756,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,all,full_process_rate,0.2,1,0.0,0.02,,,,,0.806830081967454,0.00011111110620265522,8.870933550539199e-5,0.7983840548180242,7.15733604370938e-5,0.7742217989896789
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,all,full_process_rate,0.2,2,0.02,0.05,,,,,0.806830081967454,0.0004706999447600026,0.007097048122094277,15.077648087919096,0.005726111918076291,0.7742217989896789
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,all,full_process_rate,0.2,3,0.05,0.1,,,,,0.806830081967454,0.0016835514670086986,0.01123051443913534,6.67072831405,0.009061116885464241,0.7742217989896789
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,all,full_process_rate,0.2,4,0.1,0.2,,,,,0.806830081967454,0.00616606017772206,0.017268250518696696,2.8005322719824863,0.013932543981434585,0.7742217989896789
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,all,full_process_rate,0.2,5,0.2,0.5,,,,,0.806830081967454,0.033737851476335026,0.030662227033162032,0.9088375723827479,0.024739207150470805,0.7742217989896789
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,all,full_process_rate,0.2,6,0.5,1.0,,,,,0.806830081967454,0.0825199090811676,0.15401244364060301,1.8663671028662243,0.12426187252655561,0.7742217989896789
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,all,full_process_rate,0.2,7,1.0,2.0,,,,,0.806830081967454,0.1962511766098735,0.11425448886596587,0.582184987828591,0.0921839586168768,0.7742217989896789
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,all,full_process_rate,0.2,8,2.0,5.0,,,,,0.806830081967454,0.5440389255880771,0.11207750346002131,0.20601008161111173,0.0904275013033566,0.7742217989896789
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,all,full_process_rate,0.2,9,5.0,10.0,,,,,0.806830081967454,0.5822526115960275,0.28240812138643395,0.4850268006738825,0.2278553677264912,0.7742217989896789
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,all,full_process_rate,0.2,10,10.0,20.0,,,,,0.806830081967454,0.48014100271127647,0.17934464415557233,0.3735249502601172,0.1447006539444643,0.7742217989896789
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,all,full_process_rate,0.2,11,20.0,,,,,,0.806830081967454,0.19681688624706192,0.0511407451331836,0.25983921455289777,0.041261891587683196,0.7742217989896789
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.2,1,0.0,0.02,4.55727181858818,1303.227393643734,1.301285952459072,0.645340157303682,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.2,2,0.02,0.05,3.4328112975933887,1000.9158897519594,0.9825726081642622,0.19032057122986493,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.2,3,0.05,0.1,10.414643177138654,3097.3683222810305,2.988428357072304,0.3272468266463854,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.2,4,0.1,0.2,19.545775383310144,6070.229833997955,5.639996485921909,0.2718102821220917,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.2,5,0.2,0.5,50.538388583411496,17436.17280185918,14.794374410452328,0.27390554835676145,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.2,6,0.5,1.0,56.95091353121878,23784.535572067507,17.17120268871746,0.861283865198704,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.2,7,1.0,2.0,80.57274333799548,43167.54056254205,25.4594732766209,0.5578374506513756,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.21,1,0.0,0.02,151.13588984789376,1949.5885809987763,33.88413657223519,0.07775625792301426,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.21,2,0.02,0.05,80.14355938321944,1529.975887550754,17.813205527842122,0.04260108611019298,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.21,3,0.05,0.1,181.86386580645018,4842.521494084753,40.069115132014396,0.09991458496482211,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.21,4,0.1,0.2,205.12105662216285,9987.763289712937,44.285199024201965,0.12170057777385808,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.21,5,0.2,0.5,235.23332537333297,32919.625386941065,48.17345076838303,0.18166874777671238,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.21,6,0.5,1.0,100.48021086315522,60313.86672619587,17.876939015919245,0.8806527173705228,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,s,full_process,0.21,7,1.0,2.0,66.91646952576244,188380.10643372362,8.95447276683135,0.4820589319543871,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.21,1,0.0,0.02,4.826600553993901,1314.7937881619805,1.3727119701798616,0.07775625792301426,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.21,2,0.02,0.05,3.6327973690583475,1009.77739972108,1.035700846009764,0.04260108611019298,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.21,3,0.05,0.1,11.012536877036618,3124.72064798677,3.1475496580009708,0.09991458496482211,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.21,4,0.1,0.2,20.63220930587969,6123.528555772333,5.930303141435584,0.12170057777385808,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.21,5,0.2,0.5,53.13296090089797,17586.991425516448,15.49490135750764,0.18166874777671238,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.21,6,0.5,1.0,59.46095226130554,23983.98982823189,17.863859277779863,0.8806527173705228,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_uubar,t,full_process,0.21,7,1.0,2.0,83.43130845160987,43511.279956349055,26.276595991584657,0.4820589319543871,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.19,1,0.0,0.02,1819.5737825206074,1801.9211023753442,420.3446886454317,0.8029868827786475,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.19,2,0.02,0.05,3105.5754207109558,1413.458622998527,723.0212328367462,1.4492770811862834,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.19,3,0.05,0.1,5761.422327109713,4471.62142971213,1350.1740549055673,2.8141502594883843,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.19,4,0.1,0.2,1924.6992366983452,9212.788128106426,458.75076188340137,1.0514502041106666,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.19,5,0.2,0.5,765.9156573217679,30273.163001904446,190.6230381834718,0.5524853331494024,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.19,6,0.5,1.0,172.79836609207618,55081.95536658659,48.26762250416881,0.879529565360751,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.19,7,1.0,2.0,90.44092161778951,169558.21350086527,30.994057487588854,0.8422494923982974,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.19,1,0.0,0.02,4.310923310382399,0.0,4.028209145635733,0.8029868827786475,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.19,2,0.02,0.05,3.249636709352524,0.0,3.0365226588654584,1.4492770811862834,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.19,3,0.05,0.1,9.866246912868409,0.0,9.219209711246627,2.8141502594883843,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.19,4,0.1,0.2,18.546270708515074,0.0,17.32998986679946,1.0514502041106666,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.19,5,0.2,0.5,48.13438597926233,0.0,44.977690360264276,0.5524853331494024,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.19,6,0.5,1.0,54.59538860044432,0.0,51.01497471323344,0.879529565360751,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.19,7,1.0,2.0,77.84665573480375,0.0,72.74140317756584,0.8422494923982974,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.2,1,0.0,0.02,1338.5253979979796,1870.6931720971554,317.06570939604944,0.6718988301010814,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.2,2,0.02,0.05,382.1552881492089,1467.7137866213175,91.26598215846904,0.20250550548397675,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.2,3,0.05,0.1,636.9318923485465,4644.29552188932,153.31151159055713,0.35497264201516904,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.2,4,0.1,0.2,491.7143518848102,9573.428150528114,120.54765259986546,0.3068007058267288,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.2,5,0.2,0.5,396.15534489189207,31503.259641198612,101.66584718113234,0.331079146633264,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.2,6,0.5,1.0,130.65993108436342,57507.42417424426,37.677031670761416,0.9060637895373297,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.2,7,1.0,2.0,77.78237846088636,178238.9085428401,27.677960643019848,0.7493105797844986,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,all,full_process_rate,0.2,1,0.0,0.02,,,,,0.806830081967454,0.00011111110620265522,8.069713829221629e-5,0.7262742767139139,6.510887870284784e-5,0.7372041112232752
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,all,full_process_rate,0.2,2,0.02,0.05,,,,,0.806830081967454,0.0004706999447600026,0.007495840184303923,15.924880101963582,0.006047869350316869,0.7372041112232752
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,all,full_process_rate,0.2,3,0.05,0.1,,,,,0.806830081967454,0.0016835514670086986,0.012184346119526237,7.237287578249773,0.009830696978337184,0.7372041112232752
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,all,full_process_rate,0.2,4,0.1,0.2,,,,,0.806830081967454,0.00616606017772206,0.019485206943276746,3.160074079989794,0.01572125111519678,0.7372041112232752
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,all,full_process_rate,0.2,5,0.2,0.5,,,,,0.806830081967454,0.033737851476335026,0.03710710015933312,1.0998655378325264,0.029939124663129268,0.7372041112232752
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,all,full_process_rate,0.2,6,0.5,1.0,,,,,0.806830081967454,0.0825199090811676,0.16251270344205437,1.96937569674495,0.13112013783890528,0.7372041112232752
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,all,full_process_rate,0.2,7,1.0,2.0,,,,,0.806830081967454,0.1962511766098735,0.15246302790527028,0.7768770131164644,0.12301175730181545,0.7372041112232752
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,all,full_process_rate,0.2,8,2.0,5.0,,,,,0.806830081967454,0.5440389255880771,0.22919978525120968,0.42129298929016323,0.18492528152115636,0.7372041112232752
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,all,full_process_rate,0.2,9,5.0,10.0,,,,,0.806830081967454,0.5822526115960275,0.17355753611315697,0.2980794463719347,0.1400314410882478,0.7372041112232752
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,all,full_process_rate,0.2,10,10.0,20.0,,,,,0.806830081967454,0.48014100271127647,0.08793776077404777,0.18314986697132268,0.07095083073335932,0.7372041112232752
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,all,full_process_rate,0.2,11,20.0,,,,,,0.806830081967454,0.19681688624706192,0.031680290979141955,0.16096327699938337,0.025560611767453896,0.7372041112232752
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.2,1,0.0,0.02,4.55727181858818,0.0,4.260723440756022,0.6718988301010814,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.2,2,0.02,0.05,3.4328112975933887,0.0,3.209433219166502,0.20250550548397675,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.2,3,0.05,0.1,10.414643177138654,0.0,9.736947032861275,0.35497264201516904,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.2,4,0.1,0.2,19.545775383310144,0.0,18.27390304079362,0.3068007058267288,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.2,5,0.2,0.5,50.538388583411496,0.0,47.24978133125404,0.331079146633264,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.2,6,0.5,1.0,56.95091353121878,0.0,53.24503385231597,0.9060637895373297,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.2,7,1.0,2.0,80.57274333799548,0.0,75.3297564621827,0.7493105797844986,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.21,1,0.0,0.02,151.13588984789376,1949.5885809987763,36.838579268385445,0.08750521468256703,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.21,2,0.02,0.05,80.14355938321944,1529.975887550754,19.697114776385224,0.048799405225447186,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.21,3,0.05,0.1,181.86386580645018,4842.521494084753,45.071822462089656,0.11635413782187869,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.21,4,0.1,0.2,205.12105662216285,9987.763289712937,51.81417858544092,0.14650865544562217,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.21,5,0.2,0.5,235.23332537333297,32919.625386941065,62.35859131682954,0.22953313179406984,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.21,6,0.5,1.0,100.48021086315522,60313.86672619587,29.99861956414723,0.9263205884097789,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,s,full_process,0.21,7,1.0,2.0,66.91646952576244,188380.10643372362,24.81677357568659,0.6706598637646763,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.21,1,0.0,0.02,4.826600553993901,0.0,4.515139164469658,0.08750521468256703,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.21,2,0.02,0.05,3.6327973690583475,0.0,3.3983723107239356,0.048799405225447186,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.21,3,0.05,0.1,11.012536877036618,0.0,10.301895919795902,0.11635413782187869,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.21,4,0.1,0.2,20.63220930587969,0.0,19.30080918120046,0.14650865544562217,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.21,5,0.2,0.5,53.13296090089797,0.0,49.704281513282766,0.22953313179406984,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.21,6,0.5,1.0,59.46095226130554,0.0,55.62392646922581,0.9263205884097789,,,,,,
mode_a_muB900p0_alpha1p1_xip0p20_1,uubar_to_ddbar,t,full_process,0.21,7,1.0,2.0,83.43130845160987,0.0,78.04747132453261,0.6706598637646763,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.48,1,0.0,0.02,0.09057712877205673,0.0,0.05678540759121845,2.049287384302216e-5,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.48,2,0.02,0.05,0.07082517784583559,0.0,0.044402341366080636,1.9637654538512442e-5,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.48,3,0.05,0.1,0.22331352535557164,0.0,0.1400016729373313,7.591367802722131e-5,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.48,4,0.1,0.2,0.4565598922082721,0.0,0.2862305299397799,0.00023443463208723967,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.48,5,0.2,0.5,1.4679544659675066,0.0,0.9203028822550902,0.0017410903470432264,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.48,6,0.5,1.0,2.5369551915108692,0.0,1.5904901882366342,0.008419721842602769,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.48,7,1.0,2.0,6.923217898263951,0.0,4.340364455414501,0.06177457437823509,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,t,full_process,-0.48,1,0.0,0.02,0.0,233.6214590222442,4.206991051259013e-6,2.049287384302216e-5,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,t,full_process,-0.48,2,0.02,0.05,0.0,180.81387683112405,3.256046618986137e-6,1.9637654538512442e-5,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,t,full_process,-0.48,3,0.05,0.1,0.0,563.8842158679521,1.0154272043463458e-5,7.591367802722131e-5,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,t,full_process,-0.48,4,0.1,0.2,0.0,1123.5440873510843,2.0232473253798745e-5,0.00023443463208723967,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,t,full_process,-0.48,5,0.2,0.5,0.0,3353.0788363399374,6.0381322493603176e-5,0.0017410903470432264,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,t,full_process,-0.48,6,0.5,1.0,0.0,4868.430421038771,8.76693575183829e-5,0.008419721842602769,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,t,full_process,-0.48,7,1.0,2.0,0.0,9485.040956725174,0.0001708040117238077,0.06177457437823509,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.47,1,0.0,0.02,0.0920041312668266,0.0,0.057689304549650725,2.1489038211212244e-5,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.47,2,0.02,0.05,0.07194569574907002,0.0,0.045112073729249295,2.0498577135336106e-5,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.47,3,0.05,0.1,0.2268621946684931,0.0,0.14224928879635804,7.890242330297476e-5,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.47,4,0.1,0.2,0.4638886662707056,0.0,0.29087187908996903,0.00024186027368210656,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.47,5,0.2,0.5,1.4921844708409173,0.0,0.9356436846617949,0.001778183832161567,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.47,6,0.5,1.0,2.5814796139669953,0.0,1.6186638750705031,0.008553246409234857,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,s,full_process,-0.47,7,1.0,2.0,7.059442697819293,0.0,4.426478834566709,0.06275854626132929,,,,,,
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,all,full_process_rate,-0.47,1,0.0,0.02,,,,,0.0038613738221514467,0.00035559107351232924,7.621162489284783e-9,2.1432378529661088e-5,2.9428157330486816e-11,0.34862806641811284
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,all,full_process_rate,-0.47,2,0.02,0.05,,,,,0.0038613738221514467,0.0018285017710397736,1.7864861891478438e-6,0.0009770218533241902,6.8982910044105825e-9,0.34862806641811284
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,all,full_process_rate,-0.47,3,0.05,0.1,,,,,0.0038613738221514467,0.0071038735636353425,1.1549423874299097e-5,0.0016257924315292549,4.459664300914947e-8,0.34862806641811284
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,all,full_process_rate,-0.47,4,0.1,0.2,,,,,0.0038613738221514467,0.032158209228608875,8.217289927202382e-5,0.0025552697504971893,3.173002821392804e-7,0.34862806641811284
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,all,full_process_rate,-0.47,5,0.2,0.5,,,,,0.0038613738221514467,0.2800068119263115,0.0018403169595719482,0.006572400674510228,7.106151732152463e-6,0.34862806641811284
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,all,full_process_rate,-0.47,6,0.5,1.0,,,,,0.0038613738221514467,1.1813912446515014,0.0229674916259665,0.019441054544755563,8.86860709249896e-5,0.34862806641811284
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,all,full_process_rate,-0.47,7,1.0,2.0,,,,,0.0038613738221514467,4.850367413590947,0.3260887138597538,0.06722969335189714,0.001259150423397087,0.34862806641811284
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,all,full_process_rate,-0.47,8,2.0,5.0,,,,,0.0038613738221514467,25.62992770360116,10.087107499078709,0.3935675361917392,0.038950092838170074,0.34862806641811284
mode_a_muB0p0_alpha1p2_xim0p47_1,usbar_to_usbar,all,full_process_rate,-0.47,9,5.0,10.0,,,,,0.0038613738221514467,52.07097361227368,36.08538456695566,0.6930038381008868,0.1393391593291104,0.34862806641811284
