m_fm,g_fm,m_MeV,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.24,0.02,442.01243609600004,3.946539608,0.13148359617004246,-0.0715014717007704,0.14966762013602966,-0.8248721470003213
2.25,0.02,443.98570589999997,3.946539608,0.13088524848136424,-0.0724292211421117,0.14958923873488153,-0.8250996479565856
2.26,0.02,445.95897570399995,3.946539608,0.13028808444321793,-0.07336433125472838,0.14952361033741995,-0.8252902252013913
2.27,0.02,447.932245508,3.946539608,0.12969215200620537,-0.07430682034235905,0.14947092640842333,-0.8254432737495958
2.28,0.02,449.905515312,3.946539608,0.12909749932002804,-0.07525670656931682,0.14943137627133363,-0.8255582036530648
2.29,0.02,451.878785116,3.946539608,0.1285041747334418,-0.07621400796072925,0.14940514694400941,-0.8256344410020181
2.3,0.02,453.85205491999994,3.946539608,0.12791222679427622,-0.07717874240286854,0.1493924229750582,-0.8256714289166672
2.31,0.02,455.825324724,3.946539608,0.12732170424952416,-0.07815092764357878,0.14939338628117105,-0.8256686285257769
2.32,0.02,457.79859452799997,3.946539608,0.12673265604550377,-0.07913058129280284,0.14940821598588494,-0.8256255199287552
2.33,0.02,459.771864332,3.946539608,0.12614513132809863,-0.08011772082321872,0.14943708826021224,-0.8255416031378189
2.34,0.02,461.745134136,3.946539608,0.12555917944307837,-0.08111236357099316,0.14948017616557766,-0.8254163989967833
