xi,T_MeV,mu_spinodal_hadron_MeV,mu_spinodal_quark_MeV,rho_spinodal_hadron,rho_spinodal_quark,curve_parameter,plot_order_key
-0.15,108.0,319.5708279446486,308.11560217201486,0.9349319396751683,2.211352714239827,108.0,108.0
-0.15,109.0,318.18560137885004,307.1946817156894,0.9531436728465839,2.219084244383713,109.0,109.0
-0.15,110.0,316.77366347620097,306.24770802453395,0.9719046167858871,2.2268067185445366,110.0,110.0
-0.15,111.0,315.3346217258595,305.27409812216763,0.9912423005811245,2.234497141021138,111.0,111.0
-0.15,112.0,313.8680914377569,304.273273797617,1.011185175479558,2.242115528680406,112.0,112.0
-0.15,113.0,312.37369776063343,303.2446397154144,1.0317614944231026,2.249651006998978,113.0,113.0
-0.15,114.0,310.85107814712387,302.18759619248243,1.0530007036447624,2.2570734011118683,114.0,114.0
-0.15,116.0,307.719793387628,299.9858426732114,1.0976925116484022,2.2714365250583994,116.0,116.0
-0.15,117.0,306.1105051133454,298.8398875813841,1.1212279688533318,2.278291296654216,117.0,117.0
-0.15,118.0,304.4717445506985,297.6630398886254,1.1456367048460485,2.2848633537188983,118.0,118.0
-0.15,119.0,302.803279683557,296.4546446746396,1.1709783034295445,2.291105672808622,119.0,119.0
-0.15,120.0,301.10491937010795,295.21403380366587,1.1973261379585523,2.2969570106232777,120.0,120.0
-0.15,121.0,299.3765327480645,293.94052173621674,1.224780762109307,2.302336449497062,121.0,121.0
-0.15,122.0,297.61804636976296,292.63338782364383,1.2534148727365715,2.3071701577294594,122.0,122.0
-0.15,123.0,295.8294742308695,291.29188986834873,1.2833701724579376,2.311373318733773,123.0,123.0
-0.15,124.0,294.0109189475214,289.9152469025461,1.3147664985499696,2.3148348107462966,124.0,124.0
-0.15,125.0,292.1626021227155,288.5026169354011,1.3477682000933213,2.317406315704119,125.0,125.0
-0.15,126.0,290.2848884302423,287.0531088105889,1.3825687387594172,2.3189449651314433,126.0,126.0
-0.15,127.0,288.37830747634257,285.56573832533826,1.4193988909505237,2.3192572690771356,127.0,127.0
-0.15,128.0,286.44360216975394,284.03941737949344,1.4585383478548988,2.3180955857609797,128.0,128.0
-0.15,129.0,284.4817724242015,282.47291754057653,1.500374147616072,2.315154971554269,129.0,129.0
-0.15,130.0,282.494147772401,280.8648049556758,1.5453688694311511,2.3099841786960127,130.0,130.0
-0.15,131.0,280.48247981206333,279.2133825949289,1.594196642660691,2.3019920553978714,131.0,131.0
-0.15,131.5,279.46832885519495,278.37078792717165,1.6203279435775766,2.2966872040446193,131.5,131.5
-0.15,132.0,278.4490952777273,277.51652770983566,1.647809375315758,2.2902931170593845,132.0,132.0
-0.15,132.5,277.4251408303356,276.650233854253,1.678125,2.2826049247639326,132.5,132.5
-0.15,133.0,276.3971524470728,275.7714706344802,1.7077705713283322,2.2733731155137042,133.0,133.0
-0.1375,5.0,376.89687275688027,336.5161552633801,0.19341804820411915,1.9013980886929651,5.0,5.0
-0.1375,7.0,376.81658239750067,336.4999818058993,0.19530272115299818,1.9016216324678317,7.0,7.0
-0.1375,9.0,376.7070063260728,336.4777059122705,0.1978789649961641,1.9019303726457955,9.0,9.0
-0.1375,13.0,376.39449232807556,336.41333086060854,0.20527857754079215,1.9028256385791948,13.0,13.0
-0.1375,15.0,376.18893012373843,336.3704370311052,0.21007378456228565,1.903421639362604,15.0,15.0
-0.1375,17.0,375.94931105993544,336.31985640420004,0.21557766911731527,1.9041229598975207,17.0,17.0
-0.1375,19.0,375.675072319773,336.2611440873147,0.22173772148596207,1.9049374806100252,19.0,19.0
-0.1375,21.0,375.36603654165134,336.1938333454291,0.22847118411900091,1.9058714607720704,21.0,21.0
-0.1375,23.0,375.02231913857844,336.1174287359314,0.23572123876430698,1.9069314468252065,23.0,23.0
-0.1375,25.0,374.644047545452,336.031401235517,0.24338225014187914,1.9081288975534476,25.0,25.0
-0.1375,27.0,374.23142130708806,335.93519144995,0.25143858139825476,1.9094570092390932,27.0,27.0
-0.1375,29.0,373.78464817104054,335.8281992772367,0.259870081692606,1.9109321461003381,29.0,29.0
-0.1375,31.0,373.3039035237564,335.7097858735744,0.2686291778481138,1.912558918165271,31.0,31.0
-0.1375,33.0,372.7892840807837,335.57927072044174,0.27766308113737226,1.9143489692958258,33.0,33.0
-0.1375,35.0,372.24080061702693,335.43593190650995,0.28699482139155974,1.9163020334256808,35.0,35.0
-0.1375,37.0,371.6583716932375,335.2789993523513,0.29657940508079583,1.918431109018846,37.0,37.0
-0.1375,39.0,371.0418104724383,335.1076564115792,0.30643915858609316,1.920749298757017,39.0,39.0
-0.1375,43.0,369.7050217646751,334.71821778063565,0.32688913425927657,1.9259739094223864,43.0,43.0
-0.1375,45.0,368.98389989009127,334.4982250999866,0.33751875282237326,1.9289041928080908,45.0,45.0
-0.1375,47.0,368.2268477710376,334.260023984125,0.34837946781751006,1.932059327111802,47.0,47.0
-0.1375,49.0,367.43313669212387,334.0025161196414,0.3595345226771857,1.935449882728726,49.0,49.0
-0.1375,51.0,366.60198926659376,333.72454424264686,0.37097010037054096,1.9390934843286756,51.0,51.0
-0.1375,53.0,365.7324228428017,333.4248695566128,0.3826684384214913,1.943003598897381,53.0,53.0
-0.1375,55.0,364.82343787580885,333.102194645927,0.3946957498935419,1.947188459878244,55.0,55.0
-0.1375,57.0,363.87389325387954,332.75513669515647,0.4070410200147583,1.9516651473665787,57.0,57.0
-0.1375,59.0,362.8825500679052,332.38223594659246,0.4197238557721541,1.9564443377588778,59.0,59.0
-0.1375,61.0,361.848068776112,331.981945429312,0.4327869634354545,1.961544841993477,61.0,61.0
-0.1375,63.0,360.76899905364263,331.55263065107386,0.446209137268044,1.9669896411831445,63.0,63.0
-0.1375,65.0,359.64378026245237,331.0925642999845,0.4600501806139593,1.9727883573119398,65.0,65.0
-0.1375,67.0,358.4707932468062,330.59991997654004,0.4743413920883638,1.978959042142647,67.0,67.0
-0.1375,69.0,357.2482665144474,330.07277075441857,0.48906402872138527,1.9855223019048618,69.0,69.0
-0.1375,71.0,355.97434605392414,329.50907618923054,0.5043303265814763,1.992486488962751,71.0,71.0
-0.1375,73.0,354.6470942138572,328.90669439828025,0.5201193551763703,1.9998789154320837,73.0,73.0
-0.1375,75.0,353.2644362300882,328.2633613995969,0.5364811198124181,2.007716802194821,75.0,75.0
-0.1375,77.0,351.82423726630833,327.57669018517845,0.5534451632791086,2.016018695708554,77.0,77.0
-0.1375,79.0,350.32425843429,326.84418246139694,0.5710874623018909,2.024786354237308,79.0,79.0
-0.1375,81.0,348.7621386791318,326.0632006563841,0.5894368423517974,2.0340561041420373,81.0,81.0
-0.1375,83.0,347.13545294503075,325.230974985984,0.6085403631316999,2.0438206954858282,83.0,83.0
-0.1375,85.0,345.4416674581938,324.34461038732013,0.6284571014587985,2.054109145890909,85.0,85.0
-0.1375,87.0,343.6781829570599,323.401075805488,0.6492636817831818,2.064920295365749,87.0,87.0
-0.1375,89.0,341.8422906232327,322.3971880561571,0.6709888094418296,2.0762552293440946,89.0,89.0
-0.1375,91.0,339.93119850140624,321.32963886080404,0.6937340014274291,2.0881222577584553,91.0,91.0
-0.1375,93.0,337.942049751358,320.19497459052724,0.7175486879621359,2.1005136878646855,93.0,93.0
-0.1375,95.0,335.87190407981427,318.9896046212567,0.7425246275518108,2.1134175057622118,95.0,95.0
-0.1375,97.0,333.717749837728,317.7097995236607,0.7687485558826886,2.1268137694347358,97.0,97.0
-0.1375,99.0,331.47650985993596,316.35169332707846,0.7963024573887328,2.1406746035207807,99.0,99.0
-0.1375,101.0,329.1450455656439,314.9113004478998,0.8253187587080045,2.1549395943926535,101.0,101.0
-0.1375,103.0,326.72017947444164,313.38449996243446,0.8558881542607965,2.1695718626151255,103.0,103.0
-0.1375,105.0,324.1986954795631,311.76704943284994,0.8881494474239902,2.1844987074230766,105.0,105.0
-0.1375,106.0,322.90070966163717,310.9229778537408,0.9049591377582771,2.19203104804841,106.0,106.0
-0.1375,107.0,321.5773579107503,310.0546046297511,0.9222437846694118,2.1995993931194344,107.0,107.0
-0.1375,108.0,320.2282405864179,309.16136852700055,0.9400395561290862,2.2071891598956075,108.0,108.0
-0.1375,109.0,318.85295223464135,308.2427017464162,0.9583632865883921,2.2147834395313066,109.0,109.0
-0.1375,110.0,317.45110085459413,307.2980262046717,0.9772366528987755,2.2223544533713584,110.0,110.0
-0.1375,111.0,316.0222972718168,306.326768988446,0.9966880483839637,2.229875488263608,111.0,111.0
-0.1375,112.0,314.5661580645072,305.32833888119114,1.0167612544151359,2.237332774266719,112.0,112.0
-0.1375,113.0,313.0823176867699,304.30214063570367,1.0374808542491554,2.2446979147612867,113.0,113.0
-0.1375,114.0,311.5704159430281,303.24757180086453,1.0588738932052837,2.2519388677723087,114.0,114.0
-0.1375,115.0,310.03011009666966,302.1640214108092,1.081009018693751,2.259019776016406,115.0,115.0
-0.1375,116.0,308.4610827815421,301.0508658876301,1.1039060542497965,2.2658966386613155,116.0,116.0
-0.1375,117.0,306.86304186314766,299.907480965423,1.1276355274337002,2.272525189555019,117.0,117.0
-0.1375,118.0,305.23572053441694,298.7332195706207,1.152256638360538,2.2788615281251494,118.0,118.0
-0.1375,119.0,303.5787665320536,297.52742296600707,1.178125,2.2848494882284016,119.0,119.0
-0.1375,120.0,301.89239007310215,296.2894174608696,1.2044443572998338,2.290423255257561,120.0,120.0
-0.1375,121.0,300.17608371857517,295.0184975466891,1.2321806163853364,2.29549857926328,121.0,121.0
-0.1375,122.0,298.42992054295837,293.71393985737336,1.2611428442035622,2.3000036184160346,122.0,122.0
-0.1375,123.0,296.65393174523723,292.374984418493,1.291451415213573,2.3038489361160592,123.0,123.0
-0.1375,125.0,293.01311388986943,289.5906200778461,1.3567288484421467,2.309016204145995,125.0,125.0
-0.1375,126.0,291.14893010513623,288.14342084742674,1.3920618870218433,2.310030233735178,126.0,126.0
-0.1375,127.0,289.25627287860436,286.65822319715375,1.4295165499966678,2.309736618812972,127.0,127.0
-0.1375,128.0,287.335940197697,285.1338913435588,1.4694146005396642,2.3078483526123903,128.0,128.0
-0.1375,129.0,285.38900628064675,283.5691239318275,1.5121492046102922,2.3040346541436434,129.0,129.0
-0.1375,130.0,283.4169020375792,281.96241013723693,1.558266450726719,2.2977915963889135,130.0,130.0
-0.1375,131.0,281.421523319295,280.3119141412786,1.608536034402707,2.2884129974827077,131.0,131.0
-0.1375,131.5,280.4158682877908,279.4695476341771,1.6355665894395748,2.2822384217593217,131.5,131.5
-0.1375,132.0,279.4054161306349,278.61531321221327,1.6641133495608953,2.274824921130287,132.0,132.0
-0.1375,132.5,278.3906373718152,277.7487948016827,1.694447216992793,2.265935864630898,132.5,132.5
-0.1375,133.0,277.3721042322043,276.8694919248117,1.7269298933985242,2.2551504045657715,133.0,133.0
-0.125,5.0,377.04317305657054,337.4819992669527,0.1967634196245179,1.900878370417001,5.0,5.0
-0.125,7.0,376.96414036151083,337.46585724434493,0.19866108358779747,1.9010992899398818,7.0,7.0
-0.125,11.0,376.7184565948867,337.41493081908266,0.20448313730886222,1.901799653826069,11.0,11.0
-0.125,13.0,376.5490360694159,337.37938501376897,0.20849542043718688,1.9022899889584082,13.0,13.0
-0.125,15.0,376.3468594872592,337.33658690368884,0.2132712577351902,1.902881293908776,15.0,15.0
-0.125,17.0,376.11109655848895,337.2861139500293,0.2187340138388365,1.9035763799642198,17.0,17.0
-0.125,19.0,375.841224433187,337.2275327346507,0.22483766369735744,1.9043818275252997,19.0,19.0
-0.125,21.0,375.53701768189,337.1603744585997,0.23151753823875526,1.9053054449658204,21.0,21.0
-0.125,23.0,375.19846005396556,337.0841448626882,0.23866895662484106,1.9063577365332365,23.0,23.0
-0.125,25.0,374.8256680572072,336.99831723847365,0.24631207683559914,1.9075390617354349,25.0,25.0
-0.125,27.0,374.4188328682418,336.90233039840416,0.25435213046334454,1.90885391101009,27.0,27.0
-0.125,29.0,373.9781237160117,336.79558803379683,0.2627720566749251,1.9103128687340605,29.0,29.0
-0.125,31.0,373.50368797077095,336.67745166245334,0.27149497968690584,1.9119219231110651,31.0,31.0
