axis,xi,T_MeV,level,reason,bracket_semantics,summary_status,boundary_row_present,candidate_diagnostic_field_count,candidate_diagnostic_fields,left,right,midpoint,position_error_MeV,density_error,maxwell_area
temperature,-0.33125,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.08362703880675326,0.007449346276269475,9.33683947277651e-07
temperature,-0.33125,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.09499280268914845,0.013068187984898172,8.65757401548515e-07
temperature,-0.33125,138.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,139.0,138.0,0.027905483941907505,0.00626483364277175,2.731326832188183e-06
temperature,-0.33125,139.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,141.0,139.0,0.12416680897089805,0.04229930438977014,2.8053199260740677e-06
temperature,-0.33125,140.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",139.0,141.0,140.0,0.03516559942818276,0.017534422116057824,1.4622753748202508e-06
temperature,-0.33125,140.5,3,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",140.0,141.0,140.5,0.009675264856952026,0.006490632080921932,5.10335565413808e-07
temperature,-0.325,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.05259976218343354,0.0009643075704278137,2.822950514206414e-07
temperature,-0.325,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.056570832235934176,0.0011652604834844205,3.791524972191103e-06
temperature,-0.325,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.060633234008150794,0.0014421118424415846,7.279630199874391e-07
temperature,-0.325,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.0646289133963478,0.0018266913287824371,9.311802974019761e-07
temperature,-0.325,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.06838636831116673,0.0023801553822547783,2.579570187156364e-06
temperature,-0.325,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07158688233414523,0.0033051133549693024,3.6111777688582715e-06
temperature,-0.325,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.07640290393891291,0.004830507179490184,1.1996018343986823e-07
temperature,-0.325,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.08366461453982765,0.007609522641364164,1.6142916475252102e-06
temperature,-0.325,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.09529264057744058,0.0135238829035631,1.7113384978375185e-06
temperature,-0.325,138.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,139.0,138.0,0.0281876677867956,0.006710247285078408,4.6505383485663825e-06
temperature,-0.325,139.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,141.0,139.0,0.12668930124408462,0.04831883742402021,2.5247263563106816e-06
temperature,-0.325,140.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",139.0,141.0,140.0,0.03638004302905529,0.021177614180124316,1.9773446915807407e-06
temperature,-0.325,140.5,3,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",140.0,141.0,140.5,0.010166847239304388,0.008335644334383163,3.24171604819006e-07
temperature,-0.3125,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.05229362779044777,0.000976138509661939,9.521093455455545e-08
temperature,-0.3125,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.056248935680798695,0.0011807856753411894,4.814379243710124e-10
temperature,-0.3125,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.06029422492076719,0.001466580840679299,3.237416189208039e-06
temperature,-0.3125,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.06426637802059076,0.0018491910652523869,1.6729069060190667e-06
temperature,-0.3125,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.06799103746789115,0.002440341062711404,5.057947863612187e-07
temperature,-0.3125,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07113519517082523,0.003371876008154917,6.34904380870222e-08
temperature,-0.3125,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.07632874039086346,0.004981934209187577,3.420935620546309e-07
temperature,-0.3125,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.08376416113753749,0.007914504193668348,1.64539972404747e-06
temperature,-0.3125,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.09599160153396724,0.014498159190744486,3.600952002973543e-06
temperature,-0.3125,138.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,139.0,138.0,0.02885114435409264,0.007795102062324588,5.465697055458404e-07
temperature,-0.3125,139.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",137.0,141.0,139.0,0.13346510134954315,0.06957132045305192,5.992815839037216e-07
temperature,-0.3125,140.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",139.0,141.0,140.0,0.03994865682784621,0.03598995721169773,8.355838155069665e-07
temperature,-0.3125,140.5,3,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",140.0,141.0,140.5,0.011779966066143288,0.01717607152865508,6.1483056541123306e-09
temperature,-0.3,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.05198578080467087,0.0009874317239361163,4.517048092662337e-07
temperature,-0.3,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.05593150153748638,0.0011957372646103637,4.6857026499628855e-06
temperature,-0.3,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.059959008134001124,0.0014898438916999268,2.387242326865025e-06
temperature,-0.3,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.06391157424309313,0.0018687832851651542,6.185533127469792e-07
temperature,-0.3,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.06760239413966929,0.0024753879419351366,3.716911401331551e-06
temperature,-0.3,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07069977001071948,0.0034404594694205093,4.2329069881857917e-07
temperature,-0.3,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.07628216578899583,0.00513438878531669,2.2276396602404023e-07
temperature,-0.3,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.08391315676129807,0.008256412851658013,6.61770695574497e-07
temperature,-0.3,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.09683465122537882,0.015629090016756386,4.228302820924661e-06
temperature,-0.2875,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.05168252297124809,0.0009981671846680529,4.265077876699298e-06
temperature,-0.2875,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.05562469165863604,0.0012099876223378714,4.0104927996285076e-06
temperature,-0.2875,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.059636733600314074,0.0015051337149769028,2.5777831597377434e-06
temperature,-0.2875,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.0635635614767125,0.0019046001374558585,4.718527638232635e-06
temperature,-0.2875,119.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",117.0,121.0,119.0,0.06722618643988199,0.002532978060974078,2.7044321031757432e-06
temperature,-0.2875,123.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",121.0,125.0,123.0,0.07038606025764693,0.0035359762871681744,1.7704086957187252e-06
temperature,-0.2875,127.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",125.0,129.0,127.0,0.07625774992402512,0.005285112051307106,4.214285970055745e-07
temperature,-0.2875,131.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",129.0,133.0,131.0,0.08411170644995991,0.00862976291931683,4.486290211834921e-06
temperature,-0.2875,135.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",133.0,137.0,135.0,0.09783773493518311,0.016974607920919427,1.3718585125288736e-07
temperature,-0.2875,136.0,2,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",135.0,137.0,136.0,0.02579591853822194,0.005261419220538244,2.922989823512796e-06
temperature,-0.275,103.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",101.0,105.0,103.0,0.0513892157851501,0.0010082708245056082,3.7187125992774958e-06
temperature,-0.275,107.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",105.0,109.0,107.0,0.05532285048951735,0.0012236447101006132,7.211573540470104e-07
temperature,-0.275,111.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",109.0,113.0,111.0,0.059315627326270715,0.0015214559571401498,2.888373409863482e-06
temperature,-0.275,115.0,1,interpolation_tolerance_exceeded,temperature_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",113.0,117.0,115.0,0.06322830025231951,0.001952893656029131,3.2465280511324314e-06
