xi,T_MeV,rho,muq_MeV,source,cap,oracle_status,simulated_status,reason
0.5,60.0,3.7875,430.668245,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,60.0,3.80625,431.328281,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,60.0,3.81875,431.76677,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,60.0,3.8375,432.422191,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,60.0,3.85625,433.074825,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,60.0,3.86875,433.508361,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,60.0,3.8875,434.156324,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,60.0,3.90625,434.801469,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,60.0,3.91875,435.229993,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,60.0,3.9375,435.870414,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,60.0,3.95625,436.507987,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,60.0,3.96875,436.931447,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.0,-1e-06,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.0625,310.267166,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.125,328.800876,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.1875,338.720677,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.25,345.124401,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.3125,349.610314,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.375,352.890924,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.4375,355.34686,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.5,357.205861,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.5625,358.615352,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.625,359.67652,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.6875,360.462075,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.75,361.026247,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.8125,361.410789,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.875,361.648747,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.9375,361.766938,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.0,361.787644,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.0625,361.729791,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.125,361.609811,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.1875,361.442284,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.25,361.240427,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.3125,361.016482,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.375,360.782028,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.4375,360.548248,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.5,360.326156,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.5625,360.126789,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.625,359.961389,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.6875,359.841552,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.75,359.779357,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.8125,359.787449,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.875,359.879071,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.9375,360.068013,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.0,360.368427,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.0625,360.79449,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.125,361.359838,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.1875,362.076783,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.25,362.955301,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.3125,364.001928,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.375,365.218727,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.4375,366.602599,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.5,368.145161,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.5625,369.83331,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.625,371.650373,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.6875,373.577596,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.75,375.595641,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.8125,377.685835,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.875,379.831032,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.9375,382.016089,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.0,384.228021,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.0625,386.455937,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.125,388.690853,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.1875,390.925445,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.25,393.1538,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.3125,395.371169,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.375,397.573764,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.4375,399.758572,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.5,401.923206,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.5625,404.065785,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.625,406.184832,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.6875,408.279192,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.75,410.347973,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.8125,412.390491,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.875,414.406229,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.9375,416.394806,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,4.0,418.355949,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.1125,326.090904,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.1625,335.323273,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.2125,341.582736,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.2625,346.144928,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.3125,349.610314,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.3625,352.310085,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.4125,354.44655,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.4625,356.152512,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.5125,357.519961,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.55625,358.491481,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.56875,358.735762,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.5875,359.077041,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.60625,359.389992,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.61875,359.583836,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.6375,359.853725,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.65625,360.100011,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.66875,360.251838,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.6875,360.462075,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.70625,360.652471,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.71875,360.768984,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.73125,360.877561,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.98125,361.790488,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,0.9875,361.790353,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.38125,360.758437,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.76875,359.773813,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,1.78125,359.773803,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,2.05625,360.745833,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.6375,406.60571,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.65625,407.235159,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.66875,407.653533,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.6875,408.279192,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.70625,408.902546,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.71875,409.316827,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.7375,409.936298,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.75625,410.553416,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.76875,410.963512,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.7875,411.576671,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.80625,412.187436,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.81875,412.593277,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.8375,413.200023,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.85625,413.804344,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.86875,414.205872,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.8875,414.806127,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.90625,415.403932,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.91875,415.801103,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.9375,416.394806,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.95625,416.986039,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,90.0,3.96875,417.37882,stage_c_local_selected,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,100.0,0.0,0.0,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,100.0,0.0625,292.446245,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,100.0,0.125,313.366304,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,100.0,0.1875,324.712003,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,100.0,0.25,332.14736,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,100.0,0.3125,337.447969,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
0.5,100.0,0.375,341.40523,stage_b_global_reference,48,confirmed_first_order,confirmed_first_order,unique_candidate_geometry_gate
